sport,season,week,market,away,home,raw_nums,away_open,home_open,away_close,away_price,home_close,home_price,bets_away,bets_home,money_away,money_home,tickets,away_move,home_move,money_minus_bets_away
nfl,2026,1,spread,Bills,Texans,-1.5|+1.5|-1|-108|-16.5|+9900,-1.5,1.5,-1.0,-108.0,,,55.0,45.0,48.0,52.0,119704.0,0.5,,-7.0
nfl,2026,1,spread,Packers,Vikings,-2.5|+2.5|+16.5|+9900|-2.5|-105,-2.5,2.5,,,-2.5,-105.0,57.0,43.0,48.0,52.0,106548.0,,-5.0,-9.0
nfl,2026,1,spread,Bears,Panthers,-2.5|+2.5|-3|-105|+6.5|+113,-2.5,2.5,-3.0,-105.0,6.5,113.0,67.0,33.0,53.0,47.0,105250.0,-0.5,4.0,-14.0
nfl,2026,1,spread,Commanders,Eagles,+4.5|-4.5|+5.5|+100|-5.5|-104,4.5,-4.5,5.5,100.0,-5.5,-104.0,34.0,66.0,24.0,76.0,102004.0,1.0,-1.0,-10.0
nfl,2026,1,spread,Ravens,Colts,-4.5|+4.5|+1.5|-125|-14.5|+9900,-4.5,4.5,1.5,-125.0,,,68.0,32.0,37.0,63.0,100110.0,6.0,,-31.0
nfl,2026,1,spread,Falcons,Steelers,+2.5|-2.5|+6.5|-108|-20.5|+9900,2.5,-2.5,6.5,-108.0,,,37.0,63.0,15.0,85.0,94385.0,4.0,,-22.0
nfl,2026,1,spread,Cardinals,Chargers,+8.5|-8.5|+8.5|+100|+1.5|-127,8.5,-8.5,8.5,100.0,1.5,-127.0,28.0,72.0,26.0,74.0,93269.0,0.0,10.0,-2.0
nfl,2026,1,spread,Browns,Jaguars,+7.5|-7.5|+9|-105|-7.5|-105,7.5,-7.5,9.0,-105.0,-7.5,-105.0,36.0,64.0,18.0,82.0,91432.0,1.5,0.0,-18.0
nfl,2026,1,spread,Dolphins,Raiders,+3|-3|+3|-110|-3|-108,3.0,-3.0,3.0,-110.0,-3.0,-108.0,45.0,55.0,57.0,43.0,85015.0,0.0,0.0,12.0
nfl,2026,1,spread,Jets,Titans,+1.5|-1.5|+1|-110|+6.5|-104,1.5,-1.5,1.0,-110.0,6.5,-104.0,44.0,56.0,52.0,48.0,84904.0,-0.5,8.0,8.0
nfl,2026,1,total,Patriots,Seahawks,o45.5|u45.5|o44.5|-105|u44.5|-110,45.5,45.5,44.5,-105.0,44.5,-110.0,29.0,71.0,41.0,59.0,292189.0,-1.0,-1.0,12.0
nfl,2026,1,total,49ers,Rams,o49.5|u49.5|o36.5|+9900|u47.5|-105,49.5,49.5,,,47.5,-105.0,20.0,80.0,30.0,70.0,268970.0,,-2.0,10.0
nfl,2026,1,total,Broncos,Chiefs,o43.5|u43.5|o41.5|+108|u42.5|-105,43.5,43.5,41.5,108.0,42.5,-105.0,24.0,76.0,37.0,63.0,244014.0,-2.0,-1.0,13.0
nfl,2026,1,total,Cowboys,Giants,o48.5|u48.5|o48.5|+9900|u47.5|-105,48.5,48.5,,,47.5,-105.0,15.0,85.0,12.0,88.0,183051.0,,-1.0,-3.0
nfl,2026,1,total,Saints,Lions,o49.5|u49.5|o50|-108|u50|-110,49.5,49.5,50.0,-108.0,50.0,-110.0,14.0,86.0,66.0,34.0,122244.0,0.5,0.5,52.0
nfl,2026,1,total,Buccaneers,Bengals,o52.5|u52.5|o60.5|+9900|u50.5|-110,52.5,52.5,,,50.5,-110.0,10.0,90.0,25.0,75.0,120341.0,,-2.0,15.0
nfl,2026,1,total,Bills,Texans,o44.5|u44.5|o44.5|-110|u44.5|-108,44.5,44.5,44.5,-110.0,44.5,-108.0,17.0,83.0,62.0,38.0,119704.0,0.0,0.0,45.0
nfl,2026,1,total,Packers,Vikings,o46.5|u46.5|o63.5|+9900|u45.5|-106,46.5,46.5,,,45.5,-106.0,9.0,91.0,16.0,84.0,106548.0,,-1.0,7.0
nfl,2026,1,total,Bears,Panthers,o45.5|u45.5|o46.5|-114|u47|-108,45.5,45.5,46.5,-114.0,47.0,-108.0,11.0,89.0,52.0,48.0,105250.0,1.0,1.5,41.0
nfl,2026,1,total,Commanders,Eagles,o47.5|u47.5|o44.5|+127|u45.5|-115,47.5,47.5,44.5,127.0,45.5,-115.0,14.0,86.0,19.0,81.0,102004.0,-3.0,-2.0,5.0
nfl,2026,1,total,Ravens,Colts,o49.5|u49.5|o66.5|+9900|u51.5|-115,49.5,49.5,,,51.5,-115.0,13.0,87.0,14.0,86.0,100110.0,,2.0,1.0
nfl,2026,1,total,Falcons,Steelers,o41.5|u41.5|o35.5|+9900|u40.5|-105,41.5,41.5,,,40.5,-105.0,24.0,76.0,19.0,81.0,94385.0,,-1.0,-5.0
nfl,2026,1,total,Cardinals,Chargers,o46.5|u46.5|o40.5|-133|u50.5|-115,46.5,46.5,40.5,-133.0,50.5,-115.0,10.0,90.0,23.0,77.0,93269.0,-6.0,4.0,13.0
nfl,2026,1,total,Browns,Jaguars,o39.5|u39.5|o46.5|+9900|u42.5|-120,39.5,39.5,,,42.5,-120.0,31.0,69.0,31.0,69.0,91432.0,,3.0,0.0
nfl,2026,1,total,Dolphins,Raiders,o39.5|u39.5|o40.5|+9900|u40.5|-110,39.5,39.5,,,40.5,-110.0,30.0,70.0,36.0,64.0,85015.0,,1.0,6.0
nfl,2026,1,total,Jets,Titans,o38.5|u38.5|o35.5|+9900|u39.5|-108,38.5,38.5,,,39.5,-108.0,39.0,61.0,42.0,58.0,84904.0,,1.0,3.0
nfl,2026,1,ml,Patriots,Seahawks,+175|-210|+165|-170,175.0,-210.0,165.0,,-170.0,,18.0,82.0,47.0,53.0,292189.0,-10.0,40.0,29.0
nfl,2026,1,ml,49ers,Rams,+115|-140|+180|-198,115.0,-140.0,180.0,,-198.0,,13.0,87.0,19.0,81.0,268970.0,65.0,-58.0,6.0
nfl,2026,1,ml,Broncos,Chiefs,+130|-155|+300|-125,130.0,-155.0,300.0,,-125.0,,37.0,63.0,37.0,63.0,244014.0,170.0,30.0,0.0
nfl,2026,1,ml,Cowboys,Giants,-150|+125|+245|+145,-150.0,125.0,245.0,,145.0,,87.0,13.0,72.0,28.0,183051.0,395.0,20.0,-15.0
nfl,2026,1,ml,Saints,Lions,+310|-390|+525|-325,310.0,-390.0,525.0,,-325.0,,4.0,96.0,2.0,98.0,122244.0,215.0,65.0,-2.0
nfl,2026,1,ml,Buccaneers,Bengals,+168|-200|+170|-190,168.0,-200.0,170.0,,-190.0,,13.0,87.0,16.0,84.0,120341.0,2.0,10.0,3.0
nfl,2026,1,ml,Bills,Texans,-112|-104|-110|+100,-112.0,-104.0,-110.0,,100.0,,73.0,27.0,71.0,29.0,119704.0,2.0,204.0,-2.0
nfl,2026,1,ml,Packers,Vikings,-142|+120|+120|+567,-142.0,120.0,120.0,,567.0,,41.0,59.0,32.0,68.0,106548.0,262.0,447.0,-9.0
nfl,2026,1,ml,Bears,Panthers,-142|+120|-160|+140,-142.0,120.0,-160.0,,140.0,,89.0,11.0,94.0,6.0,105250.0,-18.0,20.0,5.0
nfl,2026,1,ml,Commanders,Eagles,+180|-215|+285|-245,180.0,-215.0,285.0,,-245.0,,4.0,96.0,3.0,97.0,102004.0,105.0,-30.0,-1.0
nfl,2026,1,ml,Ravens,Colts,-205|+172|-110|+136,-205.0,172.0,-110.0,,136.0,,91.0,9.0,96.0,4.0,100110.0,95.0,-36.0,5.0
nfl,2026,1,ml,Falcons,Steelers,+108|-126|+250|-298,108.0,-126.0,250.0,,-298.0,,9.0,91.0,8.0,92.0,94385.0,142.0,-172.0,-1.0
nfl,2026,1,ml,Cardinals,Chargers,+350|-450|+380|-113,350.0,-450.0,380.0,,-113.0,,4.0,96.0,4.0,96.0,93269.0,30.0,337.0,0.0
nfl,2026,1,ml,Browns,Jaguars,+315|-400|+360|-350,315.0,-400.0,360.0,,-350.0,,6.0,94.0,7.0,93.0,91432.0,45.0,50.0,1.0
nfl,2026,1,ml,Dolphins,Raiders,+142|-168|+142|-165,142.0,-168.0,142.0,,-165.0,,15.0,85.0,21.0,79.0,85015.0,0.0,3.0,6.0
nfl,2026,1,ml,Jets,Titans,+106|-124|+100|-115,106.0,-124.0,100.0,,-115.0,,27.0,73.0,24.0,76.0,84904.0,-6.0,9.0,-3.0
nfl,2026,2,spread,Lions,Bills,+3|-3|+16.5|-104|-5.5|+102,3.0,-3.0,16.5,-104.0,-5.5,102.0,50.0,50.0,39.0,61.0,292239.0,13.5,-2.5,-11.0
nfl,2026,2,spread,Browns,Buccaneers,+5.5|-5.5|+7.5|+102|-1.5|-144,5.5,-5.5,7.5,102.0,-1.5,-144.0,12.0,88.0,11.0,89.0,106361.0,2.0,4.0,-1.0
nfl,2026,2,spread,Packers,Jets,-5.5|+5.5|-3.5|+120|+3.5|-112,-5.5,5.5,-3.5,120.0,3.5,-112.0,75.0,25.0,48.0,52.0,95556.0,2.0,-2.0,-27.0
nfl,2026,2,spread,Panthers,Falcons,+1.5|-1.5|-2.5|+102|+17.5|-113,1.5,-1.5,-2.5,102.0,17.5,-113.0,69.0,31.0,55.0,45.0,91724.0,-4.0,19.0,-14.0
nfl,2026,2,spread,Eagles,Titans,-4.5|+4.5|-6.5|-111|+9.5|-117,-4.5,4.5,-6.5,-111.0,9.5,-117.0,94.0,6.0,92.0,8.0,116165.0,-2.0,5.0,-2.0
nfl,2026,2,spread,Bengals,Texans,+2.5|-2.5|+2.5|+111|+3.5|+100,2.5,-2.5,2.5,111.0,3.5,100.0,56.0,44.0,47.0,53.0,117761.0,0.0,6.0,-9.0
nfl,2026,2,spread,Saints,Ravens,+7.5|-7.5|+10.5|-104|-7.5|-102,7.5,-7.5,10.5,-104.0,-7.5,-102.0,18.0,82.0,14.0,86.0,115817.0,3.0,0.0,-4.0
nfl,2026,2,spread,Vikings,Bears,+3.5|-3.5|+4.5|-102|-3.5|-104,3.5,-3.5,4.5,-102.0,-3.5,-104.0,36.0,64.0,37.0,63.0,125086.0,1.0,0.0,1.0
nfl,2026,2,spread,Steelers,Patriots,+4.5|-4.5|+7.5|-133|-4.5|+102,4.5,-4.5,7.5,-133.0,-4.5,102.0,57.0,43.0,55.0,45.0,88922.0,3.0,0.0,-2.0
nfl,2026,2,spread,Raiders,Chargers,+8.5|-8.5|+6.5|+106|-1.5|+104,8.5,-8.5,6.5,106.0,-1.5,104.0,51.0,49.0,40.0,60.0,78315.0,-2.0,7.0,-11.0
nfl,2026,2,spread,Jaguars,Broncos,+2.5|+106|+2.5|-108,,,2.5,106.0,2.5,-108.0,69.0,31.0,81.0,19.0,97329.0,,,12.0
nfl,2026,2,spread,Commanders,Cowboys,+10.5|+104|-3.5|-106,,,10.5,104.0,-3.5,-106.0,55.0,45.0,68.0,32.0,114696.0,,,13.0
nfl,2026,2,spread,Dolphins,49ers,+10.5|-10.5|+14.5|+104|-12.5|-106,10.5,-10.5,14.5,104.0,-12.5,-106.0,13.0,87.0,50.0,50.0,85964.0,4.0,-2.0,37.0
nfl,2026,2,spread,Seahawks,Cardinals,-10|+10|-3.5|+117|+5.5|-110,-10.0,10.0,-3.5,117.0,5.5,-110.0,63.0,37.0,46.0,54.0,83864.0,6.5,-4.5,-17.0
nfl,2026,2,spread,Colts,Chiefs,+6.5|-6.5|+9.5|-108|-5.5|-102,6.5,-6.5,9.5,-108.0,-5.5,-102.0,19.0,81.0,41.0,59.0,183571.0,3.0,1.0,22.0
nfl,2026,2,spread,Giants,Rams,+8.5|-8.5|+17.5|-108|-7|+102,8.5,-8.5,17.5,-108.0,-7.0,102.0,58.0,42.0,61.0,39.0,235840.0,9.0,1.5,3.0
nfl,2026,2,total,Lions,Bills,o52.5|u52.5|o54.5|-102|u63.5|+104,52.5,52.5,54.5,-102.0,63.5,104.0,17.0,83.0,66.0,34.0,292239.0,2.0,11.0,49.0
nfl,2026,2,total,Browns,Buccaneers,o42.5|u42.5|o41.5|+102|u46.5|+133,42.5,42.5,41.5,102.0,46.5,133.0,33.0,67.0,67.0,33.0,106361.0,-1.0,4.0,34.0
nfl,2026,2,total,Packers,Jets,o42.5|u42.5|o43.5|-106|u43.5|+106,42.5,42.5,43.5,-106.0,43.5,106.0,32.0,68.0,34.0,66.0,95556.0,1.0,1.0,2.0
nfl,2026,2,total,Panthers,Falcons,o44.5|u44.5|o43.5|+106|u43.5|-106,44.5,44.5,43.5,106.0,43.5,-106.0,38.0,62.0,77.0,23.0,91724.0,-1.0,-1.0,39.0
nfl,2026,2,total,Eagles,Titans,o42.5|u42.5|o39.5|-106|u43.5|-108,42.5,42.5,39.5,-106.0,43.5,-108.0,29.0,71.0,27.0,73.0,116165.0,-3.0,1.0,-2.0
nfl,2026,2,total,Bengals,Texans,o46.5|u46.5|o45.5|+106|u45.5|-106,46.5,46.5,45.5,106.0,45.5,-106.0,34.0,66.0,49.0,51.0,117761.0,-1.0,-1.0,15.0
nfl,2026,2,total,Saints,Ravens,o46.5|u46.5|o42.5|+108|u45.5|-106,46.5,46.5,42.5,108.0,45.5,-106.0,25.0,75.0,46.0,54.0,115817.0,-4.0,-1.0,21.0
nfl,2026,2,total,Vikings,Bears,o45.5|u45.5|o30.5|+104|u46.5|-105,45.5,45.5,30.5,104.0,46.5,-105.0,27.0,73.0,48.0,52.0,125086.0,-15.0,1.0,21.0
nfl,2026,2,total,Steelers,Patriots,o43.5|u43.5|o41.5|+106|u41.5|-106,43.5,43.5,41.5,106.0,41.5,-106.0,37.0,63.0,32.0,68.0,88922.0,-2.0,-2.0,-5.0
nfl,2026,2,total,Raiders,Chargers,o42.5|u42.5|o43.5|+102|u43.5|-102,42.5,42.5,43.5,102.0,43.5,-102.0,32.0,68.0,37.0,63.0,78315.0,1.0,1.0,5.0
nfl,2026,2,total,Jaguars,Broncos,o43.5|u43.5|o34.5|+9900|u45.5|-110,43.5,43.5,,,45.5,-110.0,28.0,72.0,53.0,47.0,97329.0,,2.0,25.0
nfl,2026,2,total,Commanders,Cowboys,o51.5|u51.5|o51.5|+108|u52.5|-115,51.5,51.5,51.5,108.0,52.5,-115.0,32.0,68.0,54.0,46.0,114696.0,0.0,1.0,22.0
nfl,2026,2,total,Dolphins,49ers,o46.5|u46.5|o44.5|-102|u47.5|-108,46.5,46.5,44.5,-102.0,47.5,-108.0,31.0,69.0,29.0,71.0,85964.0,-2.0,1.0,-2.0
nfl,2026,2,total,Seahawks,Cardinals,o44.5|u44.5|o36.5|-122|u45.5|-110,44.5,44.5,36.5,-122.0,45.5,-110.0,78.0,22.0,67.0,33.0,83864.0,-8.0,1.0,-11.0
nfl,2026,2,total,Colts,Chiefs,o47.5|u47.5|o45.5|+102|u60.5|-108,47.5,47.5,45.5,102.0,60.5,-108.0,35.0,65.0,27.0,73.0,183571.0,-2.0,13.0,-8.0
nfl,2026,2,total,Giants,Rams,o48.5|u48.5|o39.5|+117|u47.5|-106,48.5,48.5,39.5,117.0,47.5,-106.0,62.0,38.0,60.0,40.0,235840.0,-9.0,-1.0,-2.0
nfl,2026,2,ml,Lions,Bills,+140|-165|+1329|-228,140.0,-165.0,1329.0,,-228.0,,9.0,91.0,16.0,84.0,292239.0,1189.0,-63.0,7.0
nfl,2026,2,ml,Browns,Buccaneers,+200|-245|+350|-113,200.0,-245.0,350.0,,-113.0,,3.0,97.0,1.0,99.0,106361.0,150.0,132.0,-2.0
nfl,2026,2,ml,Packers,Jets,-238|+195|-153|+163,-238.0,195.0,-153.0,,163.0,,91.0,9.0,93.0,7.0,95556.0,85.0,-32.0,2.0
nfl,2026,2,ml,Panthers,Falcons,+105|-125|-125|+1567,105.0,-125.0,-125.0,,1567.0,,80.0,20.0,84.0,16.0,91724.0,-230.0,1692.0,4.0
nfl,2026,2,ml,Eagles,Titans,-205|+170|-292|+488,-205.0,170.0,-292.0,,488.0,,98.0,2.0,85.0,15.0,116165.0,-87.0,318.0,-13.0
nfl,2026,2,ml,Bengals,Texans,+114|-135|+135|+203,114.0,-135.0,135.0,,203.0,,30.0,70.0,63.0,37.0,117761.0,21.0,338.0,33.0
nfl,2026,2,ml,Saints,Ravens,+280|-355|+488|-360,280.0,-355.0,488.0,,-360.0,,3.0,97.0,3.0,97.0,115817.0,208.0,-5.0,0.0
nfl,2026,2,ml,Vikings,Bears,+164|-198|+190|-156,164.0,-198.0,190.0,,-156.0,,9.0,91.0,5.0,95.0,125086.0,26.0,42.0,-4.0
nfl,2026,2,ml,Steelers,Patriots,+185|-225|+614|-208,185.0,-225.0,614.0,,-208.0,,16.0,84.0,29.0,71.0,88922.0,429.0,17.0,13.0
nfl,2026,2,ml,Raiders,Chargers,+295|-375|+277|-275,295.0,-375.0,277.0,,-275.0,,11.0,89.0,13.0,87.0,78315.0,-18.0,100.0,2.0
nfl,2026,2,ml,Jaguars,Broncos,+120|-142|+120|-130,120.0,-142.0,120.0,,-130.0,,38.0,62.0,54.0,46.0,97329.0,0.0,12.0,16.0
nfl,2026,2,ml,Commanders,Cowboys,+164|-198|+210|-190,164.0,-198.0,210.0,,-190.0,,14.0,86.0,37.0,63.0,114696.0,46.0,8.0,23.0
nfl,2026,2,ml,Dolphins,49ers,+470|-650|+770|-750,470.0,-650.0,770.0,,-750.0,,2.0,98.0,3.0,97.0,85964.0,300.0,-100.0,1.0
nfl,2026,2,ml,Seahawks,Cardinals,-550|+410|-190|+200,-550.0,410.0,-190.0,,200.0,,92.0,8.0,91.0,9.0,83864.0,360.0,-210.0,-1.0
nfl,2026,2,ml,Colts,Chiefs,+250|-310|+257|-251,250.0,-310.0,257.0,,-251.0,,3.0,97.0,10.0,90.0,183571.0,7.0,59.0,7.0
nfl,2026,2,ml,Giants,Rams,+300|-380|+270|-251,300.0,-380.0,270.0,,-251.0,,18.0,82.0,21.0,79.0,235840.0,-30.0,129.0,3.0
